,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
1,2020-07-02,hd,223.0904541015625,252.3000030517578,247.9199981689453,251.94000244140625,3369800.0,3.0,2.0664734030079615,232.01487674730285,213.99456539136904,55.645001544324856,35.36894270400693,12.095169035684297,222.1205632527669,208.65008239746095,27.68000030517578,1.5157253643000672
1,2020-07-02,ibm,92.24929809570312,116.08030700683594,114.01529693603516,114.42638397216797,3919362.0,3.0,-0.9521931578360778,103.13177180481682,86.37077946471442,48.338858296883465,-59.69533970652779,4.727901538628349,95.10077336629232,93.87241808573405,27.68000030517578,1.5157253643000672
1,2020-07-02,intc,52.711029052734375,59.810001373291016,58.970001220703125,59.189998626708984,15578600.0,3.0,-0.4964323681554461,57.17786121895765,50.31145533988023,49.2118429079211,-70.30788576480074,8.42366741494277,54.361388270060225,53.51226545969645,27.68000030517578,1.5157253643000672
1,2020-07-02,msft,198.37451171875,208.02000427246094,205.0,205.67999267578125,29315800.0,3.0,5.104698281558655,200.05352528785477,176.414658611071,61.850187163140426,146.8580253505185,36.16339893714,184.18904724121094,177.01093444824218,27.68000030517578,1.5157253643000672
1,2020-07-02,t,15.976865768432617,23.0362548828125,22.673715591430664,22.74169158935547,49947900.0,3.0,-0.11313336254233697,17.475108481425423,15.04854473970495,48.09628873241405,-44.25927832325464,1.1192104379186398,16.32034158706665,16.074244658152264,27.68000030517578,1.5157253643000672
1,2020-07-02,v,189.1514129638672,197.9199981689453,195.0,196.0,6299300.0,3.0,1.1324336305360703,194.4570416192632,181.17871430114693,54.25161056317751,59.199513443919095,12.858677438516954,187.667556254069,178.70281219482422,27.68000030517578,1.5157253643000672
2,2020-07-06,aapl,90.97114562988281,93.94499969482422,92.46749877929688,92.5,118655600.0,0.0,2.984368555262648,91.61713058515046,80.8029370112851,65.03521121065822,124.26780419362841,39.0433506831547,83.54315465291342,77.45809872945149,27.940000534057617,21.596215939409536
2,2020-07-06,amzn,152.8520050048828,152.99400329589844,146.5,146.74850463867188,137612000.0,0.0,5.774294512520925,147.98105234767468,121.81189809177846,72.2976098920574,210.67293688182392,63.054192171025214,130.72773361206055,124.35435028076172,27.940000534057617,21.596215939409536
2,2020-07-06,cat,117.43017578125,130.5,128.1699981689453,130.1300048828125,2491900.0,0.0,1.4398835398469743,122.85671875178045,107.79473159611993,54.780583515627114,60.64087200403902,17.225170082303492,114.02694371541341,107.88491147359213,27.940000534057617,21.596215939409536
2,2020-07-06,gs,185.75039672851562,207.7899932861328,201.1300048828125,201.33999633789062,3567700.0,0.0,0.8902709189179348,196.7981192722077,167.95109032251884,53.952643709146734,21.317534994672695,15.52620065637057,182.0741216023763,170.90126393636066,27.940000534057617,21.596215939409536
2,2020-07-06,hd,224.03306579589844,251.5,247.0399932861328,250.27000427246094,3133800.0,0.0,2.0643514355412833,231.3671272107357,214.1620186022526,56.05973686979631,26.53219252608957,9.898239158656393,222.42279815673828,209.4862803141276,27.940000534057617,21.596215939409536
2,2020-07-06,ibm,92.62690734863281,116.49139404296875,114.20649719238281,115.91778564453125,4231488.0,0.0,-0.8928400862521357,102.03447282032562,86.55329115672515,48.70133484540428,-53.76930286808784,2.9609025096148143,95.12826054890951,93.90425465901693,27.940000534057617,21.596215939409536
2,2020-07-06,intc,53.076534271240234,59.619998931884766,58.599998474121094,58.720001220703125,20536700.0,0.0,-0.44768701911552,56.521256013235856,50.54017014948387,49.856944857680816,-68.85287914944536,11.564145038619026,54.28888460795085,53.52550799051921,27.940000534057617,21.596215939409536
2,2020-07-06,msft,202.644775390625,211.1300048828125,208.08999633789062,208.8300018310547,31897600.0,0.0,5.581892637161076,202.1671783192222,176.56116335558252,63.68298169973983,163.56590833597394,41.625093579265545,185.06329752604168,177.74874954223634,27.940000534057617,21.596215939409536
2,2020-07-06,t,16.19464111328125,23.11178207397461,22.83987808227539,23.066465377807617,44639852.0,0.0,-0.08766554213968902,17.28853331088728,15.114019103053147,49.41330555925537,-27.453283897199416,2.7781531427437014,16.333089192708332,16.079556147257488,27.940000534057617,21.596215939409536
2,2020-07-06,v,191.17176818847656,199.17999267578125,195.67999267578125,198.72999572753906,7292200.0,0.0,1.3760251357285256,194.11954176684443,181.33737351635867,55.27313707493149,91.95927436368059,15.940070067704431,187.8976272583008,179.07518615722657,27.940000534057617,21.596215939409536
3,2020-07-07,aapl,90.68888092041016,94.65499877929688,93.05750274658203,93.85250091552734,112424400.0,1.0,3.001063915824048,91.89262383457131,81.48205039028221,64.55873438311822,121.49675911904185,41.88796671104695,83.97953694661459,77.88565444946289,29.43000030517578,5.629482767459418
3,2020-07-07,amzn,150.00599670410156,153.4774932861328,149.5,152.92750549316406,105150000.0,1.0,6.18659473859725,150.13632096681678,122.03692885007776,69.16887788895592,190.7963467178449,63.568395021233904,131.66646677652994,125.15215021769205,29.43000030517578,5.629482767459418
3,2020-07-07,cat,115.40692901611328,128.75,126.80000305175781,127.73999786376953,2018100.0,1.0,1.3904168112869684,120.8694168588001,108.82756800448115,53.27408099302321,26.28183778325109,12.113968444594619,114.4724220275879,107.93492495218912,29.43000030517578,5.629482767459418
3,2020-07-07,gs,178.58407592773438,205.7100067138672,199.19000244140625,205.5,2853500.0,1.0,0.7347815612400268,193.94749213597672,168.88025597193345,51.307927913815924,-29.6840395515195,11.870785994096659,182.6876698811849,171.14379272460937,29.43000030517578,5.629482767459418
3,2020-07-07,hd,222.0580291748047,250.77999877929688,247.07000732421875,247.3699951171875,2927800.0,1.0,1.881610774042315,230.13343190078564,214.55003214950733,54.94613187506206,3.8744918163673043,9.898239158656393,222.62945098876952,210.18975906372071,29.43000030517578,5.629482767459418
3,2020-07-07,ibm,90.61547088623047,114.25430297851562,112.17017364501953,113.76673126220703,4474893.0,1.0,-0.9966200461286832,99.77914217179396,87.40831281477831,46.88845594948525,-95.15102885774496,10.91944469996419,95.10745264689128,93.8745568593343,29.43000030517578,5.629482767459418
3,2020-07-07,intc,51.98004150390625,59.56999969482422,58.13999938964844,59.06999969482422,15996500.0,1.0,-0.4918638807192437,55.94063333307601,50.642978346001144,47.96618436635011,-86.2939976862274,15.41894010649898,54.17151120503743,53.54765961964925,29.43000030517578,5.629482767459418
3,2020-07-07,msft,200.2884521484375,214.6699981689453,207.99000549316406,210.4499969482422,33600700.0,1.0,5.7041827410379256,203.3979196391903,177.243384376923,61.98317848980606,153.2766243756768,47.129112531497164,185.85643870035807,178.4471336364746,29.43000030517578,5.629482767459418
3,2020-07-07,t,16.10434341430664,22.998489379882812,22.832326889038086,22.885196685791016,36422181.0,1.0,-0.07391631932487641,16.970824950890243,15.277164322181047,48.881287011078186,-39.128792157444586,2.5941953468511585,16.340879313151042,16.07592665354411,29.43000030517578,5.629482767459418
3,2020-07-07,v,187.73036193847656,198.89999389648438,193.80999755859375,196.80999755859375,7660100.0,1.0,1.276663849076101,193.36813884910214,181.5667625791205,53.18066782455133,31.53534004799699,9.781396840846368,188.0052495320638,179.41030883789062,29.43000030517578,5.629482767459418
4,2020-07-08,aapl,92.801025390625,95.375,94.08999633789062,94.18000030517578,117092000.0,2.0,3.148434325103537,92.81845750141875,81.46580534648163,66.46084446318014,134.28983021117844,44.68614653601114,84.5038444519043,78.32713724772135,28.079999923706055,4.071869652927897
4,2020-07-08,amzn,154.0554962158203,154.19850158691406,150.6215057373047,151.1304931640625,100752000.0,2.0,6.762156475191915,153.149460602756,121.42503890896275,71.01518284239532,190.13556385710254,64.35913557901085,132.7652165730794,125.91235020955403,28.079999923706055,4.071869652927897
4,2020-07-08,cat,116.25071716308594,129.3300018310547,126.47000122070312,129.3300018310547,2279500.0,2.0,1.4031263569168289,119.70417500940604,109.44299295934397,53.821962328181606,28.612636135518482,13.814598665273145,114.79662628173828,108.162175877889,28.079999923706055,4.071869652927897
4,2020-07-08,gs,181.1728973388672,203.25,199.02000427246094,199.5399932861328,2789700.0,2.0,0.811101503990244,191.3796485050786,170.02827690996048,52.183858932701604,-35.036120581889676,11.54019332817888,182.90886840820312,171.50484110514324,28.079999923706055,4.071869652927897
4,2020-07-08,hd,223.69192504882812,249.7899932861328,246.22000122070312,247.8699951171875,2294000.0,2.0,1.8473343052795883,228.8255090504714,215.17656156720437,55.69925097955554,-0.8202838434148414,7.5712735570121135,222.87271779378256,210.96122334798176,28.079999923706055,4.071869652927897
4,2020-07-08,ibm,90.71566009521484,113.42256164550781,111.35755157470703,112.86807250976562,5431669.0,2.0,-1.0585793365274725,98.06397769645818,88.03220836921565,46.99013290407685,-99.20368627868133,13.930653062460365,95.00341237386068,93.85096486409505,28.079999923706055,4.071869652927897
4,2020-07-08,intc,52.24748611450195,58.70000076293945,57.93000030517578,58.45000076293945,13277900.0,2.0,-0.4995354827747107,55.39769071658612,50.791012057461735,48.45937168537413,-92.92107979181147,17.180628035971342,54.06067543029785,53.551221466064455,28.079999923706055,4.071869652927897
4,2020-07-08,msft,204.6933135986328,213.25999450683594,208.69000244140625,210.07000732421875,33600000.0,2.0,6.0863741034523,205.4498008136132,177.40645528990245,63.849188416975586,152.08301811765114,47.12911253149715,186.85860188802084,179.21301803588867,28.079999923706055,4.071869652927897
4,2020-07-08,t,16.178707122802734,23.074018478393555,22.771902084350586,23.00604248046875,51547292.0,2.0,-0.056369637304186426,16.698878102972845,15.434384149834774,49.345914561364154,-33.52851485722823,4.423272220127663,16.334505716959637,16.07831684748332,28.079999923706055,4.071869652927897
4,2020-07-08,v,188.5714111328125,195.52000427246094,193.1199951171875,195.0800018310547,8368000.0,2.0,1.2513600548188037,192.72289996502573,181.82435803057976,53.624523794490564,-2.430408890679542,7.528450534346079,188.0648620605469,179.83504638671874,28.079999923706055,4.071869652927897
5,2020-07-09,aapl,93.20012664794922,96.31749725341797,94.67250061035156,96.26249694824219,125642800.0,3.0,3.259853015862859,93.75682104525472,81.26158868374918,66.80904457889562,138.21884383886743,48.1778362869668,85.03026173909505,78.71945584615072,29.260000228881836,7.57429478228149
5,2020-07-09,amzn,159.13150024414062,159.69400024414062,153.6999969482422,155.79949951171875,127774000.0,3.0,7.540956943726769,157.04921459930404,120.2011851809694,73.1037556043247,207.61125937497397,69.7148349670519,134.05228322347006,126.66177520751953,29.260000228881836,7.57429478228149
5,2020-07-09,cat,114.0732192993164,128.35000610351562,125.12000274658203,127.54000091552734,2663500.0,3.0,1.2233904008911907,118.67518723938598,109.86319166686401,52.18834711215668,-4.549969021719336,8.586618219482897,114.89673029581705,108.31807289123535,29.260000228881836,7.57429478228149
5,2020-07-09,gs,176.31771850585938,202.5,195.0,202.11000061035156,3160100.0,3.0,0.4743452957740999,189.5570156958696,170.35583830803665,50.42400985516638,-71.26906983568615,3.7872518662097376,182.56465962727864,171.79906463623047,29.260000228881836,7.57429478228149
5,2020-07-09,hd,222.6056671142578,250.50999450683594,246.35000610351562,249.66000366210938,2994700.0,3.0,1.7127742246561013,227.8404729381316,215.5789606556184,55.06618581058821,-5.543816052960816,9.310008864958553,222.93460947672526,211.58994216918944,29.260000228881836,7.57429478228149
5,2020-07-09,ibm,89.17431640625,112.81070709228516,110.13384246826172,112.81070709228516,4982098.0,3.0,-1.2180155496459122,96.58092512510738,88.4239904937891,45.60079521756654,-111.19358008465068,18.37234551531005,94.75088933308919,93.76670201619466,29.260000228881836,7.57429478228149
5,2020-07-09,intc,52.078102111816406,58.75,57.70000076293945,58.20000076293945,20683700.0,3.0,-0.5133653993255649,54.32336583794301,51.37950090705211,48.16029869244565,-92.93989793006446,19.15213217324035,53.907941309611004,53.523003069559735,29.260000228881836,7.57429478228149
5,2020-07-09,msft,206.12637329101562,216.3800048828125,211.47000122070312,216.3300018310547,33121700.0,3.0,6.430769544013174,207.70158855831554,176.83584125125478,64.43667212148077,162.0460135357625,51.71426287878737,187.90084025065104,179.8718688964844,29.260000228881836,7.57429478228149
5,2020-07-09,t,16.052888870239258,22.567975997924805,22.197885513305664,22.560422897338867,52120187.0,3.0,-0.05201663151179403,16.435822681390338,15.595625682867475,48.57318505644114,-82.57400562878047,9.398295702074916,16.30570214589437,16.070288753509523,29.260000228881836,7.57429478228149
5,2020-07-09,v,185.80670166015625,195.49000549316406,189.9499969482422,195.0,8548200.0,3.0,0.9967280067435524,191.40209257727304,182.34571626061756,51.94976675800886,-65.87319734149627,2.316537946150336,188.04520670572916,180.12314936319987,29.260000228881836,7.57429478228149
6,2020-07-10,aapl,93.36315155029297,95.9800033569336,94.70500183105469,95.33499908447266,90257200.0,4.0,3.3230023752958857,94.2394152290362,81.94165624313176,66.95401838935777,131.33989438316843,48.1778362869668,85.56097819010417,79.12508862813314,27.290000915527344,7.550741470358108
6,2020-07-10,amzn,160.0,160.75,156.78500366210938,159.58799743652344,109720000.0,4.0,8.134473451522325,160.24420501607696,120.21639450174533,73.44247313430662,196.11874919993835,70.62164404636287,135.38378321329753,127.40537516276042,27.290000915527344,7.550741470358108
6,2020-07-10,cat,116.1418228149414,128.22999572753906,125.81999969482422,125.97000122070312,2691400.0,4.0,1.233646665640137,118.61693509885059,110.50754915407909,53.573194207594945,10.627330121964343,8.586618219482897,115.11659571329753,108.5826171875,27.290000915527344,7.550741470358108
6,2020-07-10,gs,184.13795471191406,206.32000732421875,196.8300018310547,196.8699951171875,4414800.0,4.0,0.8289358237712463,189.79705807770165,171.13968050872415,53.0615890756191,-14.57758724040811,10.132370889767687,182.73157501220703,172.2193229675293,27.290000915527344,7.550741470358108
6,2020-07-10,hd,224.5358123779297,250.3300018310547,246.63999938964844,248.2899932861328,2745300.0,4.0,1.7418025674274418,227.552339191865,216.82229307131857,55.98573052628785,9.239832576782542,9.31000886495855,223.1268783569336,212.3800816853841,27.290000915527344,7.550741470358108
6,2020-07-10,ibm,91.2088851928711,113.35564422607422,110.21988677978516,110.42064666748047,4482842.0,4.0,-1.1667476590008903,96.57462348177897,88.45649452969563,47.71185496011096,-88.63877399880326,15.534150333103753,94.59213180541992,93.78250999450684,27.290000915527344,7.550741470358108
6,2020-07-10,intc,53.067604064941406,59.689998626708984,57.83000183105469,57.95000076293945,17742300.0,4.0,-0.43941585735029776,54.30936362113974,51.37834771308877,50.0242156444619,-59.41720246274816,7.927741073314815,53.84346021016439,53.537721951802574,27.290000915527344,7.550741470358108
6,2020-07-10,msft,205.50119018554688,214.0800018310547,211.0800018310547,213.6199951171875,26177600.0,4.0,6.577437752061769,208.8010580259757,178.37161653457116,63.9675309258412,141.7159498886979,49.97633677268511,188.9353825887044,180.549392191569,27.290000915527344,7.550741470358108
6,2020-07-10,t,16.37350845336914,22.832326889038086,22.243202209472656,22.280967712402344,48846464.0,4.0,-0.022436883800708074,16.482759844466685,15.583572781876086,50.61195300822631,-51.64753530570638,2.7059891209971774,16.301572672526042,16.076810932159425,27.290000915527344,7.550741470358108
6,2020-07-10,v,186.13536071777344,192.82000732421875,189.44000244140625,191.64999389648438,7674200.0,4.0,0.812089056218241,191.1279276477766,182.97465719109059,52.133606090734716,-89.6737553126963,3.8307896036920677,187.99010467529297,180.55602162679037,27.290000915527344,7.550741470358108
7,2020-07-13,aapl,92.93245697021484,99.95500183105469,95.25749969482422,97.26499938964844,191649200.0,0.0,3.300251993816431,94.52008409855688,82.71001081111109,66.16419220172676,144.88437619765264,60.26574289116494,86.07985254923503,79.51440175374348,32.189998626708984,13.10990430214655
7,2020-07-13,amzn,155.1999969482422,167.21449279785156,153.41949462890625,162.55299377441406,154408000.0,0.0,8.123872483968114,161.72862781149706,121.52687145608104,68.5096785483386,170.74094438818472,75.43489841521178,136.48649978637695,127.98521677652995,32.189998626708984,13.10990430214655
7,2020-07-13,cat,118.46451568603516,132.08999633789062,128.85000610351562,129.4199981689453,3708400.0,0.0,1.412909590238499,119.08016560481308,110.71752955509903,55.08433081474572,72.65350780922319,20.515504366847715,115.43233261108398,108.86054979960123,32.189998626708984,13.10990430214655
7,2020-07-13,gs,187.11199951171875,212.97999572753906,207.0,209.0,4449600.0,0.0,1.334548092428406,190.5778964801007,170.9948543743915,54.02390373469032,62.05292268881001,19.968840122971425,183.1015360514323,172.71110763549805,32.189998626708984,13.10990430214655
7,2020-07-13,hd,224.09591674804688,257.8599853515625,249.08999633789062,251.9199981689453,4437500.0,0.0,1.709604579836764,227.48886111269402,217.52945248593878,55.71690564309616,80.58459560814414,25.955840474230087,223.20512797037762,213.14251251220702,32.189998626708984,13.10990430214655
7,2020-07-13,ibm,91.86396026611328,115.6692123413086,113.44168090820312,114.5124282836914,4864632.0,0.0,-1.0610275375930058,96.42171853050723,88.40054785743223,48.37908505115,-48.616464041120885,4.195990003297149,94.44570414225261,93.84675254821778,32.189998626708984,13.10990430214655
7,2020-07-13,intc,52.22073745727539,60.619998931884766,58.38999938964844,59.84000015258789,19082900.0,0.0,-0.44402690447864757,54.30184044131416,51.31901260128837,48.48089451598736,-46.94769871488513,1.8506615867869245,53.71420110066732,53.50996030171712,32.189998626708984,13.10990430214655
7,2020-07-13,msft,199.1535186767578,215.8000030517578,206.5,214.47999572753906,38135600.0,0.0,6.111025227728504,208.6107513950572,180.42102045552872,59.4233261662725,107.55312528156213,31.12068590232179,189.69902699788412,181.03863881429035,32.189998626708984,13.10990430214655
7,2020-07-13,t,16.172441482543945,22.78700828552246,22.386707305908203,22.779455184936523,54274864.0,0.0,-0.015045707240460615,16.47940008561362,15.584181762530909,49.34290847583738,-53.613569847472945,2.705989120997196,16.29428202311198,16.079362297058104,32.189998626708984,13.10990430214655
7,2020-07-13,v,182.7229766845703,195.19000244140625,188.6999969482422,193.61000061035156,8564100.0,0.0,0.3859613623463929,191.38451028789646,182.40486806903712,50.07579119266805,-100.39789450016046,3.5930885145849154,187.78967844645183,180.98896052042645,32.189998626708984,13.10990430214655
8,2020-07-14,aapl,94.4703140258789,97.25499725341797,93.87750244140625,94.83999633789062,170989200.0,1.0,3.3674959672536744,95.10018236884966,83.23076474418744,67.57698383574932,123.06110766236252,47.49766155623775,86.61827392578125,79.9450798034668,29.520000457763672,9.516873788186258
8,2020-07-14,amzn,154.1999969482422,156.36900329589844,147.5,154.4499969482422,144638000.0,1.0,7.943215059428866,162.77805097495013,123.0340477188975,67.53213090153207,113.93650968117122,51.188657951923076,137.50809961954752,128.57605005900066,29.520000457763672,9.516873788186258
8,2020-07-14,cat,124.18948364257812,137.30999755859375,129.22999572753906,130.32000732421875,6540800.0,1.0,1.9939488172664284,121.20506959718718,109.7965974255179,58.52633846133308,147.57751251625513,33.1299627954955,115.92771224975586,109.17174962361653,29.520000457763672,9.516873788186258
8,2020-07-14,gs,191.70738220214844,214.3000030517578,207.00999450683594,211.42999267578125,5202000.0,1.0,2.082057770043889,191.95134077044398,170.31116991070834,55.482766112990625,79.47294933131474,21.782706546125404,183.52195943196614,173.18378295898438,29.520000457763672,9.516873788186258
8,2020-07-14,hd,231.43052673339844,258.17999267578125,248.4600067138672,249.0,4614200.0,1.0,2.2499926558569143,228.9133279312337,217.5799826156413,59.103973263147864,125.48366533011999,23.921627993341943,223.56326446533203,213.88484624226888,29.520000457763672,9.516873788186258
8,2020-07-14,ibm,92.94288635253906,115.57361602783203,112.73422241210938,113.4034423828125,4742982.0,1.0,-0.8800387228993856,96.34041535298122,88.40092909892307,49.47753629719474,-44.45820976507912,7.1737214740051405,94.33549830118815,93.87333552042644,29.520000457763672,9.516873788186258
8,2020-07-14,intc,52.57732009887695,59.25,57.349998474121094,57.869998931884766,24190900.0,1.0,-0.4141340736454211,54.210319667099846,51.31069244837867,49.164043550627504,-75.80128412145949,8.102330399943265,53.628622690836586,53.49449450174968,29.520000457763672,9.516873788186258
8,2020-07-14,msft,200.38461303710938,208.85000610351562,202.02999877929688,206.1300048828125,37591800.0,1.0,5.774167954188016,208.40148168792595,182.49708398590215,59.99352813459396,72.94279490162339,15.916296936966779,190.51717325846354,181.52346725463866,29.520000457763672,9.516873788186258
8,2020-07-14,t,16.281126022338867,22.73413848876953,22.303625106811523,22.44713020324707,40519034.0,1.0,-0.0004134465644298757,16.491283065778923,15.580416458146859,50.04334281399093,-52.39649353213692,4.797538139965937,16.289374796549478,16.074252955118816,29.520000457763672,9.516873788186258
8,2020-07-14,v,186.88937377929688,193.47000122070312,187.17999267578125,189.5,8003900.0,1.0,0.38006437484838784,191.4029453558052,182.53820607241747,52.44659791030013,-85.01233880570548,1.2476664210766961,187.7568110148112,181.37681783040364,29.520000457763672,9.516873788186258
9,2020-07-15,aapl,95.12002563476562,99.24749755859375,96.48999786376953,98.98999786376953,153198000.0,2.0,3.433632815900566,95.89712011268995,83.37845819541553,68.1580546623482,144.5409620710139,53.24653340610974,87.16626663208008,80.41032892862955,27.760000228881836,7.2600712474317595
9,2020-07-15,amzn,150.44349670410156,154.91749572753906,148.65899658203125,154.01150512695312,115778000.0,2.0,7.411489535719596,163.17060767324742,124.60949028817836,63.984275278406606,94.18690595945527,51.18865795192307,138.40219955444337,129.08876673380533,27.760000228881836,7.2600712474317595
9,2020-07-15,cat,125.53226470947266,140.1699981689453,137.11000061035156,140.1699981689453,4915200.0,2.0,2.533572355832419,123.07013971321604,108.68003957755545,59.28341657391095,206.2299896130151,38.8168814218134,116.38256530761718,109.53103574117024,27.760000228881836,7.2600712474317595
9,2020-07-15,gs,194.296142578125,225.24000549316406,214.69000244140625,224.3699951171875,12516700.0,2.0,2.8504971455180623,193.45420775293655,169.46312012792282,56.291017307620386,145.79030573261164,34.86202759506151,183.90296681722006,173.74545135498047,27.760000228881836,7.2600712474317595
9,2020-07-15,hd,231.43951416015625,261.2900085449219,255.14999389648438,260.1400146484375,4343700.0,2.0,2.6484496308749215,230.3401858756159,216.85785947350521,59.10793792830142,179.641098479259,29.896271860613776,223.76047007242838,214.67745361328124,27.760000228881836,7.2600712474317595
9,2020-07-15,ibm,94.7925033569336,118.50860595703125,116.77820587158203,117.01720428466797,4679176.0,2.0,-0.5806616429695026,95.95693278696258,88.61871723745149,51.31477523003455,10.018804987145282,5.809390309354616,94.25843098958333,93.92707010904948,27.760000228881836,7.2600712474317595
9,2020-07-15,intc,52.621891021728516,59.34000015258789,58.41999816894531,59.029998779296875,19986300.0,2.0,-0.3824387727520815,54.05721079949956,51.34167378301997,49.25105748929253,-53.85716691896394,7.133852439092947,53.536804326375325,53.49720490773519,27.760000228881836,7.2600712474317595
9,2020-07-15,msft,200.08645629882812,211.3300018310547,205.02999877929688,209.55999755859375,32179400.0,2.0,5.420661370962193,208.47877663917077,183.8114699428605,59.78305005125886,82.33931494845375,21.326729057401188,191.25869649251302,182.05991338094074,27.760000228881836,7.2600712474317595
9,2020-07-15,t,16.308298110961914,22.756797790527344,22.545316696166992,22.71147918701172,40985612.0,2.0,0.013222860995718122,16.483751278330935,15.58391115147864,50.22135460113581,-37.28053888234995,4.144825724840968,16.2843111038208,16.07180954615275,27.760000228881836,7.2600712474317595
9,2020-07-15,v,190.0020751953125,197.77000427246094,194.5,195.22999572753906,7681100.0,2.0,0.6194196756663644,191.77311520787194,182.52280764369058,54.13009682942971,55.75625334583214,11.28812418598205,187.76293334960937,181.9021224975586,27.760000228881836,7.2600712474317595
10,2020-07-16,aapl,93.9495849609375,97.40499877929688,95.90499877929688,96.5625,110577600.0,3.0,3.352951229709973,96.28981362489817,83.82527502866627,65.95524470742515,116.02891396237412,48.15508861514752,87.6608065287272,80.8906925201416,28.0,5.9564498759126385
10,2020-07-16,amzn,149.9949951171875,151.60000610351562,145.9114990234375,148.55299377441406,127884000.0,3.0,6.874656140857695,163.4066463316363,126.16805154434023,63.57177557023995,71.6362689362001,40.86327261059892,139.27136611938477,129.64858334859213,28.0,5.9564498759126385
10,2020-07-16,cat,125.71370697021484,140.99000549316406,137.60000610351562,138.3000030517578,3621500.0,3.0,2.9419557375506287,124.78034710441074,107.90706134285489,59.38704749804905,185.83243271684094,40.371119017867855,116.72945149739583,109.96517283121744,28.0,5.9564498759126385
